"trait","subID","round","trialTotal","trialRun","valence","cluster.x","propT","selfResp","cueType","desirability","category","interpersonal","observability","prevalence","clusterName","cluster.y","outDegree","inDegree","between","eigen.vector","close","efficiency","transitivity","pageRank","Idx","aveCueF","aveCueTF","aveSD","sumCueF","choiceCueF","propCueF","SV_F","valEstF","Sim"
"Bitter",100,1,43,43,1,1,1,1,1,2.238,3.667,4.125,5.556,3.75,"Rude",3,11,24,40.3915351634923,0.42736367093427,0.00378787878787879,0.742424242424242,0.361344537815126,0.0066512763936706,159,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,NA,NA,NA
"Loud-mouthed",100,1,44,44,1,1,1,3,1,3.143,3.533,4.375,6.5,4.05,"Rude",3,31,11,124.503862737557,0.140179092746822,0.00389105058365759,0.708960573476702,0.313588850174216,0.00386307962691721,218,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.112088623904287,0.261857246876717,0.126261326977507
"Loyal",100,1,45,45,2,4,3,7,6,6.188,1.801,5.667,4.789,5.105,"Respectful",2,25,9,50.769203625119,0.16607591642832,0.00377358490566038,0.710555555555556,0.390374331550802,0.00302688490350389,72,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.210190269182625,0.509721726681622,0.186444340569037
"Bossy",100,1,46,46,1,1,1,5,1,2.952,3.4,4.533,6.111,4.2,"Rude",3,15,34,92.7331081863263,0.558967806245768,0.00392156862745098,0.790476190476191,0.277210884353741,0.00862012519796567,161,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.111472935841647,0.24938582052362,0.128988707914789
"Afraid",100,1,47,47,1,3,3,5,3,2.429,3.133,3.812,5.333,4.2,"Thoughtless",1,26,12,58.2915565584857,0.16141630242903,0.0037593984962406,0.766666666666667,0.301564722617354,0.00437892725502875,152,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.112305788362688,0.216635387748298,0.111661061606111
"Nice",100,1,48,48,2,4,3,6,6,6.25,1.519,5.611,5,5.053,"Respectful",2,29,32,270.035337036305,0.642962521592631,0.00403225806451613,0.729885057471264,0.244808743169399,0.0101178156081194,80,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.256726574345183,0.539508356251055,0.231772641436956
"Sensitive",100,1,49,49,2,4,3,5,6,4.938,1.536,4.833,4.789,4.579,"Respectful",2,20,23,127.790003746276,0.46327043804662,0.00374531835205993,0.752631578947368,0.252491694352159,0.00853938025079496,116,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.208627419111394,0.429472512963381,0.182342333458447
"Fun",100,1,50,50,2,6,1,5,4,6.25,1.251,4.389,5,5.158,"Outgoing",4,23,17,195.078310557685,0.273068608171313,0.00371747211895911,0.664361001317523,0.206410256410256,0.00778522306470436,47,0.368666666666667,276.968751767392,0.0717999867356401,5.53,15,0.483870967741935,0.178472119551924,0.4960406815056,0.174655314254978
"Petty",100,1,51,51,1,1,1,4,1,2.476,4.133,4.25,4.556,4.15,"Rude",3,37,27,259.99531974386,0.416190884967704,0.00408163265306122,0.689189189189189,0.219246031746032,0.00770722224448657,236,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.114512242139495,0.220845726907935,0.129594683588096
"Unselfish",100,1,52,52,2,4,3,6,6,5.5,2.015,4.889,4.895,3.737,"Respectful",2,25,33,128.261427598231,0.657596259946351,0.00401606425702811,0.765555555555556,0.302480338777979,0.00856227784363616,138,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.269640663340297,0.499053028903721,0.239310726911633
"Generous",100,1,53,53,2,4,3,6,6,6.312,1.32,5.389,4.947,4.632,"Respectful",2,18,36,153.19614652761,0.721274766209497,0.00398406374501992,0.71078431372549,0.283717679944095,0.0107343334547056,49,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.253696356172453,0.541762476389639,0.226186819557295
"Cluttered",100,1,54,54,1,2,2,5,2,2.571,3.533,3.875,5.389,3.45,"Short-sighted",2,4,18,28.2993931156225,0.200184008029937,0.0036101083032491,0.833333333333333,0.285714285714286,0.00707245006542125,166,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.0762167781033984,0.205606869548963,0.0814066625649517
"Unenvious",100,1,55,55,2,4,3,4,6,5.625,1.759,4.778,3.684,3.316,"Respectful",2,0,12,0,0.31133559105958,0.00341296928327645,0,0.757575757575758,0.00484889082170123,135,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.145659034224648,0.43812358226003,0.1283136469148
"Unproductive",100,1,56,56,1,2,2,2,2,2.524,3.8,4.5,4.722,4.05,"Short-sighted",2,24,26,182.253762909867,0.374068126210293,0.00395256916996047,0.727657004830918,0.291428571428571,0.00973261168234334,283,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,NA,NA,NA
"Nervous",100,1,57,57,1,3,3,5,3,2.667,3.267,4,4.889,4.4,"Thoughtless",1,28,9,44.4024002473121,0.103443637427203,0.0037593984962406,0.715167548500882,0.261261261261261,0.00310551126873177,228,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.117417506843109,0.23458893482283,0.118255089931198
"Lonely",100,1,58,58,1,3,3,4,3,3.048,3.6,3.75,4.056,3.55,"Thoughtless",1,29,26,297.525079438725,0.49319155743749,0.0040650406504065,0.701559934318555,0.286868686868687,0.0106134396411476,216,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.130314055542073,0.26594788727187,0.132581746369586
"Moody",100,1,59,59,1,3,3,4,3,2.714,4.067,4.5,5.167,4.5,"Thoughtless",1,23,22,80.0477078954212,0.321148654100363,0.00395256916996047,0.712779973649539,0.347474747474747,0.00512695300187506,226,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.132965947473995,0.246210291624381,0.141171861628702
"Respectful",100,1,60,60,2,4,3,7,6,6.375,1.551,5.667,5.316,5.158,"Respectful",2,54,33,451.568615859838,0.686888443405123,0.00427350427350427,0.702422548334498,0.18925421010425,0.00976466561258051,110,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.256580680356142,0.547365427519586,0.228281109293098
"Clever",100,1,61,61,2,5,2,7,5,6,1.921,4.278,5.053,4.211,"Thoughtful",3,17,22,97.8796641900356,0.388626817912431,0.00383141762452107,0.736519607843137,0.300944669365722,0.00599907702181784,11,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.142203522777574,0.460018494944898,0.138980584713941
"Temperamental",100,1,62,62,1,1,1,5,1,2.65,3.6,4.562,5.278,4.5,"Rude",3,36,63,656.129845472469,0.944485715715545,0.00467289719626168,0.651851851851852,0.209853638425067,0.0167462079986504,257,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.147791030379283,0.250380805906623,0.163553579866203
"Courageous",100,1,63,63,2,5,2,4,5,6.062,1.249,4.611,4.842,4.222,"Thoughtful",3,18,15,136.658337454207,0.227569757912164,0.00378787878787879,0.62363834422658,0.272727272727273,0.00584897813908511,24,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.15638131666386,0.471831077578343,0.146225733668815
"Fair",100,1,64,64,2,4,3,5,6,6.188,1.404,5,4.684,4.789,"Respectful",2,26,16,57.6600141084971,0.327225164637839,0.00384615384615385,0.796410256410256,0.344947735191638,0.00430367121754567,40,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.227834159780756,0.51952230480577,0.200397545100848
"Unwise",100,1,65,65,1,2,2,2,2,2.762,4.133,4.125,5.444,4.05,"Short-sighted",2,9,6,41.5019255063375,0.103353077916556,0.00343642611683849,0.74537037037037,0.314285714285714,0.00416640025622755,288,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.0610456813349773,0.209309276551967,0.0651726392075583
"Cynical",100,1,66,66,1,1,1,4,1,2.667,3.267,3.938,4.529,4.2,"Rude",3,27,25,158.733856560859,0.368964811847527,0.004,0.705128205128205,0.290346907993967,0.00548508802614321,172,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,NA,NA,NA
"Positive",100,1,67,67,2,4,3,5,6,6.188,1.372,5.222,5.105,5.053,"Respectful",2,36,17,213.799647226702,0.319254658466646,0.00403225806451613,0.656481481481481,0.246008708272859,0.00477881203041284,95,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.213998069989326,0.511836829871574,0.196323755803109
"Unpretentious",100,1,68,68,2,5,2,5,5,5.812,1.844,4.444,4.474,4.263,"Thoughtful",3,17,28,124.093685766565,0.500597508607674,0.00393700787401575,0.761029411764706,0.344444444444444,0.0088463860181963,137,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.220124486373423,0.491362008699264,0.198496235073055
"Benevolent",100,1,69,69,2,4,3,6,6,5.938,1.906,4.833,4.316,4.368,"Respectful",2,12,16,53.756371241599,0.376244425504286,0.00363636363636364,0.810606060606061,0.349206349206349,0.0054464204348356,2,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.20558036353425,0.491284860884656,0.184902340018909
"Good-tempered",100,1,70,70,2,4,3,5,6,6.25,1.698,5.111,5.316,4.737,"Respectful",2,35,20,135.488768570758,0.400072206025906,0.00398406374501992,0.721848739495798,0.261279461279461,0.00487518347072761,56,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.243733192948425,0.532290977024657,0.222918388666252
"Well-spoken",100,1,71,71,2,5,2,3,5,5.75,2.304,5.611,5.947,4.579,"Thoughtful",3,18,19,161.246590619284,0.299631450616996,0.00381679389312977,0.696078431372549,0.258258258258258,0.00591019776448332,146,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.141912914694871,0.44398085130352,0.136046669978032
"Nonpersistent",100,1,72,72,1,2,2,3,2,2.619,4.4,3.562,4.5,3.25,"Short-sighted",2,15,33,169.819364316477,0.432674209809037,0.00392156862745098,0.838095238095238,0.229609929078014,0.0116820777592126,231,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.118230795629067,0.231992454552889,0.125276340527797
"Fearless",100,1,73,73,2,5,2,2,5,5.625,1.618,3.889,4.684,3.684,"Thoughtful",3,4,15,30.6414206909766,0.254102813875469,0.003584229390681,0.833333333333333,0.315789473684211,0.00556336092334329,42,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.105858624408646,0.416015815064049,0.103492841347469
"Humorous",100,1,74,74,2,6,1,6,4,5.75,1.409,5.222,5.684,5.105,"Outgoing",4,9,14,8.36958038350343,0.209861157581484,0.00340136054421769,0.944444444444444,0.359683794466403,0.00488832024243793,63,0.368666666666667,276.968751767392,0.0717999867356401,5.53,15,0.483870967741935,0.14363690729511,0.444938470263472,0.145559941964983
"Pushy",100,1,75,75,1,1,1,2,1,2.714,3.067,4.688,5.889,4.3,"Rude",3,33,20,110.77984338794,0.31871453494292,0.004,0.700126262626263,0.317851959361393,0.004969258347243,238,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.124646001378976,0.241588845960828,0.142829783432269
"Ethical",100,2,76,1,2,4,3,5,6,5.875,1.693,4.889,4.684,5.158,"Respectful",2,25,38,279.109641266398,0.68980518522469,0.00411522633744856,0.680833333333333,0.248847926267281,0.0113338164982616,37,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.229250087918809,0.500431776064416,0.202095064647765
"Honest",100,2,77,2,2,4,3,6,6,5.938,2.32,5.833,5,4.947,"Respectful",2,23,13,52.6596905077157,0.235155969499749,0.00374531835205993,0.760210803689065,0.284126984126984,0.00365832318464712,60,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.202250037085504,0.489434978379529,0.180489176468621
"Rude",100,2,78,3,1,1,1,4,1,2.238,3.8,4.188,6.222,4.5,"Rude",3,55,28,377.96496542177,0.451164019447144,0.0043859649122807,0.693939393939394,0.224213928886277,0.00743605393641737,244,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,NA,NA,NA
"Inaccurate",100,2,79,4,1,2,2,3,2,2.619,3.467,3.75,4.444,3.85,"Short-sighted",2,11,18,85.4183169931573,0.199104650876108,0.00367647058823529,0.8,0.263546798029557,0.00597769842098739,204,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.0928033798644557,0.217868394255062,0.095540528593118
"Calm",100,2,80,5,2,5,2,7,5,6.25,1.453,4.389,5.526,4.947,"Thoughtful",3,35,28,405.691045694558,0.46867151023706,0.00403225806451613,0.700840336134454,0.18484383000512,0.010118780136895,3,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.194129919848413,0.504738054355684,0.176827488485077
"Casual",100,2,81,6,2,4,3,7,6,5.75,1.348,4.722,4.842,5.211,"Respectful",2,8,24,75.932024546072,0.402327439291237,0.00371747211895911,0.663690476190476,0.256048387096774,0.0102952793129753,5,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.169982800914218,0.459572713614081,0.161275593976692
"Uncompromising",100,2,82,7,1,1,1,4,1,3.19,3.867,4.25,4.889,3.8,"Rude",3,30,15,81.4952566213357,0.226075180686162,0.00393700787401575,0.676628352490422,0.315151515151515,0.00348100249851744,269,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.122247526909815,0.270484899752448,0.134548173461387
"Prideful",100,2,83,8,2,5,2,7,5,4.312,1.853,3.833,4.737,5.263,"Thoughtful",3,7,11,34.9814731207201,0.139809296496503,0.00359712230215827,0.73015873015873,0.287581699346405,0.00430504419151024,98,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.0937584498848024,0.325912670161176,0.0926772496875446
"Warm",100,2,84,9,2,4,3,5,6,6.25,1.176,5.444,5.368,5.105,"Respectful",2,13,48,185.791268833713,1,0.00413223140495868,0.769230769230769,0.33551912568306,0.0175326553413927,142,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.274516082580259,0.549389819995026,0.245014288405111
"Obnoxious",100,2,85,10,1,1,1,3,1,2.476,3.467,4.5,5.444,4.3,"Rude",3,27,58,586.08836504678,0.792138223960241,0.00452488687782805,0.718898385565052,0.221848739495798,0.0168567786508037,233,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.141548121930498,0.235863233991937,0.157466778671668
"Cordial",100,2,86,11,2,4,3,7,6,5.938,1.853,5.778,5.211,4.684,"Respectful",2,17,26,123.441046102342,0.496646332568112,0.00387596899224806,0.751225490196078,0.292358803986711,0.00773738318444951,23,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.222241963110867,0.500539809923005,0.200281823876073
"Outgoing",100,2,87,12,2,6,1,3,4,5.75,1.48,5.5,5.526,4.947,"Outgoing",4,27,22,307.740371796618,0.320366225468531,0.00384615384615385,0.702279202279202,0.196428571428571,0.00865033270337884,86,0.368666666666667,276.968751767392,0.0717999867356401,5.53,15,0.483870967741935,0.189892856551996,0.470632068955744,0.188738841703975
"Peaceful",100,2,88,13,2,4,3,6,6,6.438,1.057,4.389,5.421,4.895,"Respectful",2,44,25,315.61754184418,0.539824365931929,0.004149377593361,0.680761099365751,0.225063938618926,0.00766040655559382,89,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.246167089974434,0.545581841657503,0.22090257459926
"Sincere",100,2,89,14,2,4,3,6,6,6.25,1.74,5.333,4.526,5,"Respectful",2,30,36,375.115212598746,0.724167507655276,0.0040983606557377,0.742145593869732,0.236363636363636,0.0138986820669885,118,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.251364755129822,0.536530048954518,0.222042069032644
"Normal",100,2,90,15,2,5,2,3,5,5.5,1.249,4.222,4.842,5.211,"Thoughtful",3,13,15,57.1555845541301,0.254210304869962,0.00371747211895911,0.361111111111111,0.28042328042328,0.00460976923684373,81,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.153546283082612,0.434566569006349,0.142914227986456
"Worrier",100,2,91,16,1,3,3,5,3,2.7,3.6,3.812,5,4.35,"Thoughtless",1,26,26,228.868596608723,0.369210715939825,0.00395256916996047,0.748717948717949,0.250377073906486,0.00716014366573264,296,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.130083045224172,0.243719869603951,0.132783451529055
"Giving",100,2,92,17,2,4,3,7,6,6.125,1.219,5.444,4.895,5,"Respectful",2,16,21,83.2578894684521,0.419818030661916,0.00378787878787879,0.695833333333333,0.328828828828829,0.00679144175643513,51,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.210592218587195,0.505944188198615,0.187632243864127
"Demanding",100,2,93,18,1,1,1,1,1,2.952,3.867,5.125,5.556,4.1,"Rude",3,31,18,132.855793537974,0.289104402228968,0.00395256916996047,0.71326164874552,0.293367346938775,0.00515648187176234,176,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,NA,NA,NA
"Comfortable",100,2,94,19,2,4,3,5,6,6.188,1.125,4.333,5.158,5.158,"Respectful",2,9,41,177.539229545641,0.751018461348412,0.00403225806451613,0.46712962962963,0.280816326530612,0.014799397180028,12,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.222337013815821,0.516468828125582,0.202519475664265
"Nosey",100,2,95,20,1,1,1,2,1,2.333,3.333,4.5,5.333,4.35,"Rude",3,0,15,0,0.234608444544248,0.00348432055749129,0,0.352380952380952,0.00534552204363718,232,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.0513257339097961,0.176666583137273,0.0631917328814051
"Angry",100,2,96,21,1,1,1,4,1,2.619,3.4,4.75,6.222,4.15,"Rude",3,23,32,193.500236712601,0.493888284728283,0.0040650406504065,0.731225296442688,0.268013468013468,0.00940322989765113,154,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.120444730037849,0.233222219440306,0.134879495300741
"Short-sighted",100,2,97,22,1,2,2,1,2,2.476,3.6,4.125,4.278,4.25,"Short-sighted",2,32,14,153.849170647498,0.158608156340958,0.00393700787401575,0.655913978494624,0.25024154589372,0.00359325733538138,251,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.126353016431936,0.227422872286277,0.134764180433348
"Wasteful",100,2,98,23,1,2,2,2,2,2.714,3.2,3.312,5.111,4.65,"Short-sighted",2,11,33,127.92214957639,0.460571045238113,0.00390625,0.748484848484848,0.233615221987315,0.0110036637339801,292,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.109621887010613,0.233243463983178,0.119487920674993
"Confident",100,2,99,24,2,5,2,5,5,6.5,1.551,4.667,5.632,4.947,"Thoughtful",3,20,16,100.430556818367,0.221801716953096,0.00380228136882129,0.676315789473684,0.255555555555556,0.00406357033086847,17,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.129562375568638,0.484749211339767,0.127678890836325
"Untidy",100,2,100,25,1,2,2,2,2,2.476,3.733,4.312,5.222,3.3,"Short-sighted",2,10,7,41.7831021848143,0.0820246464031386,0.00336700336700337,0.744444444444444,0.176470588235294,0.00521066196085307,287,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.0612443718416816,0.191257245758771,0.065302228198438
"Humble",100,2,101,26,2,4,3,7,6,6.062,1.622,4.833,5.684,4.579,"Respectful",2,19,27,134.867637653457,0.516096747315698,0.00396825396825397,0.713450292397661,0.323671497584541,0.00831273347862267,62,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.233384675680966,0.514603811385076,0.208629480672052
"Outspoken",100,2,102,27,2,6,1,6,4,5.438,1.539,5.556,5.263,5.316,"Outgoing",4,23,6,59.2344362173084,0.0703570858371651,0.0036231884057971,0.682806324110672,0.253694581280788,0.0026771078680561,87,0.368666666666667,276.968751767392,0.0717999867356401,5.53,15,0.483870967741935,0.12584663189916,0.415243056848182,0.131315114841809
"Absent-minded",100,2,103,28,1,2,2,3,2,2.619,3.733,3.688,5.111,3.4,"Short-sighted",2,24,12,74.1755941797775,0.106277074951871,0.0037593984962406,0.727053140096618,0.298412698412698,0.00370673082558135,150,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.110982555244092,0.227966304778243,0.116855444093906
"Natural",100,2,104,29,2,5,2,2,5,5.625,1.455,4.167,4.789,4.895,"Thoughtful",3,10,9,27.0116525644735,0.14279047663039,0.00357142857142857,0.433333333333333,0.245614035087719,0.00235283062895716,78,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.136479456652047,0.433024640694586,0.126203330345455
"Inconsiderate",100,2,105,30,1,1,1,1,1,2.25,3.867,4.562,5.389,4.35,"Rude",3,34,49,404.839880242575,0.70608156411966,0.00440528634361234,0.718360071301248,0.233617396414928,0.0120034767093586,205,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.133522533001692,0.217053190082868,0.149958577077597
"Self-conscious",100,2,106,31,1,3,3,6,3,3.524,3.733,4.062,5.111,4.2,"Thoughtless",1,23,26,185.042835162751,0.320104087007979,0.00393700787401575,0.697628458498024,0.260204081632653,0.00706633411113231,248,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.126315447073133,0.293955121322361,0.12850819190405
"Flexible",100,2,107,32,2,4,3,5,6,5.75,1.263,4.667,5.053,5.053,"Respectful",2,30,23,316.180242884757,0.444586573662182,0.004,0.647126436781609,0.232946298984035,0.00897713547596173,43,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.21708854261375,0.485738342960655,0.200759444366975
"Well-mannered",100,2,108,33,2,4,3,7,6,6.188,1.724,5.556,5.632,5,"Respectful",2,29,13,46.4892686935546,0.322779742666697,0.00384615384615385,0.740147783251232,0.349593495934959,0.00413324263267652,143,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.229417954542156,0.520402048658487,0.203006735093798
"Argumentative",100,2,109,34,1,1,1,7,1,3.048,2.867,4.562,5.333,4.25,"Rude",3,17,15,36.672494756143,0.206587066784865,0.0037037037037037,0.8125,0.360887096774194,0.0036456828880017,158,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.0998580109401524,0.249030595543408,0.112563425181297
"Sociable",100,2,110,35,2,6,1,4,4,6.125,1.409,6,5.474,5.579,"Outgoing",4,23,25,262.580215450082,0.390649155721686,0.00386100386100386,0.704545454545454,0.237588652482269,0.00988090268504445,121,0.368666666666667,276.968751767392,0.0717999867356401,5.53,15,0.483870967741935,0.20573804722175,0.503247861930298,0.200748103150404
"Anxious",100,2,111,36,1,3,3,4,3,2.81,3.267,4,4.944,4.75,"Thoughtless",1,18,20,95.1982909277676,0.206716989297996,0.00373134328358209,0.815904139433551,0.231863442389758,0.0047423289891841,157,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.108807158898148,0.238887379147162,0.107989830542323
"Irresponsible",100,2,112,37,1,2,2,4,2,2.476,3.933,4.438,5.278,4.2,"Short-sighted",2,27,10,110.238700410397,0.137080424412935,0.00381679389312977,0.731718898385565,0.318318318318318,0.00481525609716394,211,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.111209892512715,0.219011384571107,0.120313706556623
"Talkative",100,2,113,38,2,6,1,2,4,5.375,1.921,5.667,5.684,5.632,"Outgoing",4,18,10,55.8282168384638,0.120154213224042,0.0036101083032491,0.80718954248366,0.346560846560847,0.00343443605556916,128,0.368666666666667,276.968751767392,0.0717999867356401,5.53,15,0.483870967741935,0.145059137353182,0.421914139268598,0.150628347123078
"Friendly",100,2,114,39,2,4,3,7,6,6.562,1.944,6.167,5.684,5.526,"Respectful",2,54,20,337.523336288513,0.368501838393266,0.00434782608695652,0.67912881434894,0.253239540910774,0.00590658218413648,46,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.260015723461057,0.561148889694969,0.239586241948113
"Tense",100,2,115,40,1,3,3,5,3,3.15,3.067,4.188,5.444,4.2,"Thoughtless",1,39,13,124.259785856197,0.143088626267592,0.00395256916996047,0.696581196581197,0.248114630467572,0.00331953761246037,258,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.121857901382336,0.267728280764506,0.12631246488959
"Messy",100,2,116,41,1,2,2,5,2,2.238,4,3.562,5.278,4.05,"Short-sighted",2,20,11,125.482549021041,0.109523986461828,0.0037037037037037,0.685964912280702,0.258064516129032,0.00547624120240885,223,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.099016515318066,0.197124218145937,0.105574140115638
"Defensive",100,2,117,42,1,3,3,6,3,3.333,3.533,4.333,5.611,4.7,"Thoughtless",1,27,17,162.766735940403,0.237129527515311,0.00386100386100386,0.683285849952517,0.221987315010571,0.00461613631296453,175,0.633333333333333,410.116867074512,0.0773366173358544,9.5,15,0.75,0.119291327871274,0.277924030524293,0.125067207720419
"Thoughtful",100,2,118,43,2,5,2,7,5,6.312,1.323,5,4.368,4.895,"Thoughtful",3,69,27,518.799930247123,0.574395721853067,0.00454545454545455,0.663540778630293,0.197149122807018,0.00690525008818195,129,0.4765,314.21739838259,0.0823519405069678,9.53,20,0.555555555555556,0.232792021878891,0.5301508332411,0.211011964729124
"Charitable",100,2,119,44,2,4,3,5,6,6,1.269,5.111,4.842,4.105,"Respectful",2,17,19,46.6963876189834,0.409219029291771,0.00373134328358209,0.785539215686274,0.404761904761905,0.00597085368126435,6,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.221652003295395,0.504149410166183,0.195021247084513
"Immodest",100,2,120,45,1,1,1,2,1,2.714,3.667,4,4.778,3.6,"Rude",3,14,11,33.166102923534,0.152963238592169,0.0037037037037037,0.6996336996337,0.393333333333333,0.00348042682500827,200,0.37,359.466561692132,0.070259260146714,8.51,23,0.319444444444444,0.0869790241058407,0.220666127617461,0.100388316150563
"Aimless",100,2,121,46,1,2,2,3,2,2.333,4.333,3.812,4.278,3.35,"Short-sighted",2,26,11,124.62789397092,0.223769116499452,0.00381679389312977,0.738974358974359,0.310810810810811,0.00455626935917609,153,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,NA,NA,NA
"Unscientific",100,2,122,47,1,2,2,2,2,2.857,4.267,4.188,4.294,3.9,"Short-sighted",2,5,10,12.1126755308702,0.108705048527551,0.00347222222222222,0.75,0.40952380952381,0.00318809780325569,284,0.491666666666667,213.301684670709,0.0988909084026731,8.85,18,0.409090909090909,0.0718529559266341,0.221345312071889,0.0747622220365922
"Faithful",100,2,123,48,2,4,3,5,6,5.938,1.298,5.111,4.263,5,"Respectful",2,8,28,68.9089474256226,0.512480804260637,0.00381679389312977,0.660714285714286,0.317460317460317,0.00794510474418062,41,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.201927334735906,0.489255728254933,0.180219966838497
"Cooperative",100,2,124,49,2,4,3,5,6,6.562,1.622,5.722,5.211,5.474,"Respectful",2,48,14,177.267727513521,0.283933029698234,0.004149377593361,0.679964539007092,0.27392913802221,0.00396664593901097,22,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,0.248394410627954,0.554693647655662,0.223734736171197
"Understanding",100,2,125,50,2,4,3,7,6,6.562,1.667,5.111,4.632,5.053,"Respectful",2,33,20,130.23702431815,0.411702392468322,0.004,0.719381313131313,0.298984034833091,0.00488241668393915,134,0.652307692307692,581.749582274486,0.0836805183408753,25.44,39,0.684210526315789,NA,NA,NA
